fishnetid,CO2,CO2pcap,CO2psqkm
0,5963553.292165172,700.3713495281432,59924.88962722212
1,830495.6676813362,2846.6141003690605,8345.253036821372
2,24080770.16368659,1102.1843007487946,243195.505696516
3,870427.7880322197,10781.283940114683,8801.72943187194
4,1943111.8988589458,2723.351414125059,19673.6488704831
5,8370239.844493379,650.6413517748008,84855.22569954184
6,22918087.341804493,0.0,232337.36549019287
7,19538454.630383145,914.1058088238782,198075.56393644522
8,556538.0537942678,205.0881923309259,5642.032133184915
9,2292794.032393396,0.0,23273.466285328275
10,12193018.806137089,5668.5350098266335,123767.68610340265
11,14877153.544770055,9685.60065450009,151207.37280776608
12,17173811.855926465,129080.95560142759,174549.98794057182
13,31247759.204134107,7103.44409100549,317593.7897776022
14,37915297.077396005,23483.71987893401,385360.8449389881
15,4176148.7433516486,2886.155577627168,42499.90277710647
16,22938204.553574678,5103.001171833739,233437.91692293898
17,52378426.50299867,98840.9472204219,533045.6769623585
18,18574113.258558225,5933.310699100085,189025.35713470355
19,41507366.76202178,3231.9038785932203,422412.88812523073
20,24624062.607394204,4675.2218752146355,250594.586329732
21,7257885.027495471,8771.221626363043,73862.16990644061
22,6118799.655519651,414.80852615085314,62350.340940792295
23,9014306.841748292,199.7833705619238,91855.45148890138
24,12091358.9989396,3469.7357411106063,123210.49853973906
25,12078501.531477287,794.871437552465,123238.96694352633
26,6801493.962742293,166.4575366925387,69396.7780238811
27,29486719.29390504,3236.4415175850427,300857.9180839951
28,999230.408255931,155.5374317324236,10208.56735577593
29,1434782.8447363498,76.62193489915263,14658.358262902759
30,1140165.4539354988,139.82477072368852,11648.420361370934
31,4356852.9414191125,360.2521813577024,44511.48238104178
32,23807496.76847398,601.1234546227871,243227.62030188498
33,3229495.3200856796,128.31485041644805,32993.91234280136
34,110832.66995252117,115.19231666375539,1133.7907197546976
35,852526.6666027288,1356.7896717759854,8721.136316139007
36,10801794.646136371,1724.2678480862453,110499.67966784335
37,3596552.5557425963,601.6960843901511,147167.35398632335
38,702529.6912404182,73.57767404616618,28746.81633432856
39,3521190.447803671,662.0696818662153,144177.7444862797
40,9090429.570887158,264.2771401658686,372214.35516489553
41,7589012.623960988,360.954330232653,77633.71656420596
42,3531260.9097353076,1706.4240800275288,577982.7313272814
43,2095291.4525690684,722.3311328420313,343173.0218631016
44,2767275.134550253,902.7496859716514,453380.69781379646
45,4132512.1210750174,3118.448136495684,677056.3598049595
46,3962155.9391278625,2879.1897613455158,649145.7976480583
47,8361147.418585423,341.50828814219756,1369861.2052824313
48,10453513.15764529,761.9912513375658,427747.3629061334
49,23301508.38483633,1091.0731684888333,954097.4769341759
50,23291950.574396495,882.9092869215625,953706.1253241161
51,5527108.092283987,498.26503816545454,904655.054717799
52,10622206.479522971,2338.501412183813,1739168.0972332002
53,6237087.314639665,252.06431610207676,1021194.9182302761
54,3247473.2195319002,103.30280620109812,531707.0263055124
55,4911276.397297742,303.0609484712554,804383.3522055885
56,11053696.727736583,418.81679604414506,1810407.0935642777
57,5838395.051375342,134.41470337899779,956229.5833137843
58,7131726.570940301,132.47253240942894,1168055.2390218289
59,15147382.274317361,403.2837637155406,2481694.234100243
60,8174090.618732324,325.129589058016,1339214.4721877058
61,7069303.131414665,173.26982151255268,1158209.9469482785
62,5097893.700270463,96.40652993207523,835221.1077072116
63,12939758.047356253,276.99688601152286,132370.51490547403
64,2912305.976614001,326.26249098410483,29792.16769554873
65,679334.7108352758,366.03419429556874,6949.425571740059
66,28288279.596988864,697.208180343071,289382.08290598483
67,6776802.727127539,277.6701150357727,69325.01080156762
68,2463450.83894006,426.6009343978155,25233.455770354474
69,9766104.603608746,881.9052869737924,100035.51305689872
70,8896323.704590613,370.7136416742067,91126.23120789346
71,43934054.80204257,1447.262557955733,450022.3877561641
72,6582721.074951173,295.21982246578375,3303956.610414798
73,1290347.4998569246,72.2797073450078,647642.836957737
74,2166611.5656851702,742.4824851401245,1087451.6059758419
75,2166174.5233044205,168.5725733287234,1087232.2485024706
76,3636686.2673018053,136.35969877701572,1825301.952800885
77,2955011.478790444,193.2225597522899,1483160.1700932945
78,3015934.4838857953,151.08203908411483,1514021.4739534275
79,4130733.008097775,244.66541358813333,2073658.5992984998
80,4950194.617687945,211.64724243155183,2485034.4035904785
81,2245789.1381317233,99.87115210254618,1127402.7997856017
82,7735468.239605974,450.9482852129745,3883262.414494854
83,7126544.129315476,829.5729123578385,3578247.672064679
84,5459403.753889273,284.47717843839905,2741174.1818659557
85,5322557.23038762,259.31879324103437,2672463.352990546
86,7055453.451757552,400.37019885552957,3542552.944457404
87,3485161.404741181,142.76479728272722,1749904.3655648946
88,7999088.554169885,296.8115459320358,4016353.4355812515
89,2810665.259756025,346.83258970603373,1411503.2018271368
90,4409115.478579952,897.1457137004136,2214237.570139899
91,3929209.565909656,325.8691207033124,1973231.0219726106
92,4044733.434387467,192.05683425941467,2031246.5788511415
93,1046796.8885832159,146.77000948793957,525696.5961238603
94,7137798.516092245,398.3894637282489,3584569.675983306
95,2373732.3585862555,2759.0062644327827,1192300.844970887
96,26912217.30102894,9697.479482276609,13517724.233737884
97,935308.1668818658,786.5910012434517,469883.5318616421
98,7420101.298688977,202.38075112759716,1216081.3273940175
99,3521531.3983355253,75.51831451520482,577144.2201340601
100,5577104.500918037,967.3837845381803,914032.3523197552
101,13323219.06372026,237.74152722176657,2184259.16290104
102,11446078.614992721,388.91562787196114,1877128.6816210358
103,3971263.5406911056,294.7077754020184,651277.4326696271
104,13235531.741351603,5309.158184218207,2171306.5904697375
105,6699013.352993248,1152.46111306714,1098982.0527991592
106,2076348.637015431,275.30991149187673,340627.7562373228
107,1978728.1318314252,148.41582078944484,20268.376379536334
108,10729779.147798762,1306.1791006169599,109906.56004652861
109,5839571.01143533,1357.074327847428,59815.505349516265
110,2782734.2467345777,188.18045257933258,28503.918335078317
111,245771.95528738984,111.51928717403798,2517.4749442152142
112,26948813.22407332,6718.225876100617,276402.518064344
113,20846634.03637386,1316.890594896116,213815.0609048729
114,11995793.518964892,342.2553555058922,123035.75327243491
115,35183035.417496406,2375.8550699813663,360857.43374611536
116,9255511.735031426,635.5977493356037,379719.3725207025
117,20512784.594738167,449.2958123590544,841563.5912907048
118,2979504.3208963685,322.92642595334416,122318.39386538017
119,1947331.5538668428,361.8434831608566,19972.951703643208
120,6073803.995232439,336.8533823590304,62296.42487602184
121,4667264.663578972,3747.7975303776625,47870.14903994244
122,26625162.342641506,45916.84609721592,273442.4441507901
123,30488633.21100733,3536.006586282322,313120.58408308227
124,5916812.847875064,4381.9074721410225,60766.11837647593
125,36139428.49597035,1317.3037599814174,371154.6818373479
126,13317586.284508154,8325.481458747945,136772.62496884607
127,24857747.532403316,20227.2805440975,255290.9595017809
128,11607624.801827902,1010.4289986753778,119211.19036760327
129,12922673.507578313,7134.527112983877,132892.09409131372
130,8373746.927043677,1257.139446848108,86112.58064153283
131,24134746.77401936,2424.883945811035,248192.9948382819
132,17008246.37627204,595.2069798371114,174906.64578333337
133,11616151.18695268,741.8936901376683,119456.29173484603
134,21146366.933867265,1559.801342145418,217749.64219974988
135,97675816.7754036,8350.330759471013,1005793.2987225257
136,12206429.83234661,1334.3560500306683,125692.78386412097
137,168269.73936910016,66.05951921043605,1732.7172868633209
138,17811182.612708017,3648.6372503030275,183406.38149335678
139,19577601.17471645,3123.217093607281,201595.65301481725
140,4251090.898485256,5915.677472497141,700393.3769341457
141,37938178.01742101,5616.439283323915,6250548.212418621
142,16548222.445516754,1629.9157314660426,2726421.4474936947
143,2281171.304126756,1420.4439803270222,375837.00542197376
144,19504407.80769513,16798.630705478772,3214536.923967119
145,21032947.694186673,431134.0319957143,3468759.19729537
146,10857710.585799241,39598.736492190954,111804.67087136248
147,18404042.354177754,4785.825109950436,189763.04088120084
148,16715625.973623464,1323.6961531776715,172353.87497722858
149,86948668.83434896,20587.277775982184,896522.811730663
150,28286174.363349132,0.0,291657.1456849818
151,11353231.554275796,352.5223936335281,117218.57462756109
152,9263706.428706566,11099.597787923147,382579.49682780117
153,8301258.922372503,210.31837639670442,343060.578750757
154,2268464.6804910577,145.35386578236384,23421.190272470816
155,6367855.035097287,1733.367347351302,65746.117048752
156,21143145.10662493,1564.9228296301503,218296.37849752803
157,4627613.294200034,952.2096357304644,47778.663870322336
158,9970126.369439945,9591.30156940433,102938.4449965056
159,2998759.7367478893,96.38050648909831,31002.66034796925
160,2297212.241394385,82.07528629281038,23749.71558888008
161,28388316.25640771,1880.8237584959365,293492.44488075067
162,26360604.311601076,1007.8251710624108,1090115.7663154225
163,18938995.472668186,572.5594944258455,783202.7414427774
164,8731278.8369395,40278.31027116123,90268.27620361802
165,2099612.6134940777,99.14501694307036,21706.832968572002
166,18004726.351037227,16134.026191624944,186391.4510528739
167,16233378.659333896,3469.657832868637,168053.8179148458
168,27593986.754734084,3713.8389702449476,285662.9493428747
169,3117715.0677465526,2384.9766884053925,32275.716060143284
170,27292361.7217594,24821.26427408233,282540.4177101302
171,28731347.254376493,3612.6382465366673,297437.31734853255
172,14916189.237191442,8670.082633533364,154417.7957439136
173,11056384.694040813,834.3175782076828,114613.71917835406
174,4720838.147489805,835.742451914124,48937.58970004511
175,4130780.5512715476,369.01908619726817,42820.87998855264
176,15534285.663568806,5012.705317047259,161032.95100071313
177,5324792.25422732,3085.972832881979,55272.863577416116
178,17119291.40230236,2942.5936419651475,177703.13151094885
179,5844113.686545479,8995.84261678334,60663.56828679592
180,4099266.130831658,529.9639028723366,42551.552586319514
181,8400079.358065842,1029.0392258471193,87195.221565539
182,27421384.443737186,0.0,284641.7980456034
183,4144413.09775112,1673.9936594685241,43020.190990285875
184,3519309.4478932125,870.2971198190542,36580.90294174865
185,565172.1889797078,170.8949300632609,5874.592529173897
186,13196478.368354794,2730.7910408372613,137168.69786903335
187,16832512.135241877,1154.7286432713074,174962.8732005174
