gridID_lat,gridID_lon,inner_gridID_lat,inner_gridID_lon,oneway,lanelength,fishnetID,osmid,y,x,street_count,lon,lat,highway,ref,nodeID,geometry,lanecapacity
18,19,None,None,False,1494.151,232,8212395770,37.988863,23.7250927,3,23.7250927,37.988863,,,2964,POINT (23.7250927 37.988863),4200
18,19,None,None,False,1494.151,232,360079251,37.9849893,23.7195932,3,23.7195932,37.9849893,,,677,POINT (23.7195932 37.9849893),5900
18,20,None,None,False,90.161,234,250714051,37.983919,23.7293833,5,23.7293833,37.983919,,,610,POINT (23.7293833 37.983919),10800
18,20,None,None,False,90.161,234,97788195,37.9875469,23.7302398,4,23.7302398,37.9875469,,,200,POINT (23.7302398 37.9875469),6800
18,20,None,None,False,90.161,234,597677303,37.9894966,23.7306793,4,23.7306793,37.9894966,,,206,POINT (23.7306793 37.9894966),7200
18,20,None,None,False,90.161,234,95663420,37.9861564,23.7285143,4,23.7285143,37.9861564,,,186,POINT (23.7285143 37.9861564),7200
18,23,None,None,False,29.304,237,4238774499,37.9865476,23.7613394,4,23.7613394,37.9865476,,,1512,POINT (23.7613394 37.9865476),9900
18,23,None,None,False,29.304,237,213006831,37.9847109,23.7599803,3,23.7599803,37.9847109,,,509,POINT (23.7599803 37.9847109),6300
18,37,None,None,False,2561.64,243,445393555,37.987682,23.8830564,4,23.8830564,37.987682,,,1608,POINT (23.8830564 37.987682),5600
18,37,None,None,False,2561.64,243,1374277430,37.9875781,23.8834018,3,23.8834018,37.9875781,,,1611,POINT (23.8834018 37.9875781),2800
19,19,None,None,False,3344.681,250,98303894,37.9919569,23.7269517,4,23.7269517,37.9919569,,,181,POINT (23.7269517 37.9919569),6400
19,19,None,None,False,3344.681,250,7608268128,37.9967862,23.7217316,3,23.7217316,37.9967862,,,629,POINT (23.7217316 37.9967862),4200
19,19,None,None,False,3344.681,250,250922398,37.9922147,23.7213868,4,23.7213868,37.9922147,,,212,POINT (23.7213868 37.9922147),5600
19,19,None,None,False,3344.681,250,358465079,37.9945727,23.7214143,3,23.7214143,37.9945727,,,1115,POINT (23.7214143 37.9945727),4200
19,20,None,None,False,611.275,252,358464212,37.9915406,23.732304,4,23.732304,37.9915406,,,204,POINT (23.732304 37.9915406),7300
19,20,None,None,False,611.275,252,358464160,37.9954508,23.7331881,3,23.7331881,37.9954508,,,1193,POINT (23.7331881 37.9954508),4200
19,20,None,None,False,611.275,252,97788471,37.9915157,23.7298367,4,23.7298367,37.9915157,,,179,POINT (23.7298367 37.9915157),5600
19,20,None,None,False,611.275,252,358465449,37.9948549,23.7306743,4,23.7306743,37.9948549,,,207,POINT (23.7306743 37.9948549),5600
19,35,None,None,False,1462.436,261,152950258,37.991447,23.8721177,3,23.8721177,37.991447,,,257,POINT (23.8721177 37.991447),14000
19,35,None,None,False,1462.436,261,3127222347,37.9954111,23.8718935,2,23.8718935,37.9954111,,,246,POINT (23.8718935 37.9954111),4200
19,35,None,None,False,1462.436,261,1580970852,37.996621,23.8688211,2,23.8688211,37.996621,,,1936,POINT (23.8688211 37.996621),4200
19,36,None,None,False,878.12,263,272563468,37.995014,23.8780936,3,23.8780936,37.995014,,,911,POINT (23.8780936 37.995014),8000
19,36,None,None,False,878.12,263,152806682,37.9941248,23.8732945,2,23.8732945,37.9941248,,,245,POINT (23.8732945 37.9941248),4200
19,36,None,None,False,878.12,263,8744664680,37.9912556,23.8764783,2,23.8764783,37.9912556,,,247,POINT (23.8764783 37.9912556),4200
20,12,None,None,False,1252.487,265,251137967,38.0005266,23.6628366,4,23.6628366,38.0005266,,,749,POINT (23.6628366 38.0005266),5600
20,12,None,None,False,1252.487,265,251140901,38.0004521,23.6627825,3,23.6627825,38.0004521,,,750,POINT (23.6627825 38.0004521),4200
20,17,None,None,False,28.776,270,1955394123,38.0003284,23.7022211,3,23.7022211,38.0003284,,,651,POINT (23.7022211 38.0003284),16000
20,17,None,None,False,28.776,270,6390445794,38.0018034,23.7051034,5,23.7051034,38.0018034,,,2667,POINT (23.7051034 38.0018034),7000
20,17,None,None,False,28.776,270,1294018429,38.004262,23.7086759,3,23.7086759,38.004262,motorway_junction,7,2362,POINT (23.7086759 38.004262),14000
20,17,None,None,False,28.776,270,250720245,37.9993458,23.7002898,3,23.7002898,37.9993458,,,650,POINT (23.7002898 37.9993458),6800
20,18,None,None,False,22.566,272,8993558378,37.9977368,23.7100364,3,23.7100364,37.9977368,,,1190,POINT (23.7100364 37.9977368),4200
20,18,None,None,False,22.566,272,8993558379,37.9976672,23.7099427,3,23.7099427,37.9976672,,,2832,POINT (23.7099427 37.9976672),4200
20,19,None,None,False,2071.151,274,250717184,38.0015192,23.7223022,4,23.7223022,38.0015192,,,623,POINT (23.7223022 38.0015192),5600
20,19,None,None,False,2071.151,274,358483881,37.9992965,23.7205077,2,23.7205077,37.9992965,,,630,POINT (23.7205077 37.9992965),2800
20,19,None,None,False,2071.151,274,314862169,38.0017939,23.7193235,3,23.7193235,38.0017939,,,1117,POINT (23.7193235 38.0017939),5600
20,20,None,None,False,5374.042,276,515962418,38.0001139,23.7333598,4,23.7333598,38.0001139,,,617,POINT (23.7333598 38.0001139),8600
20,20,None,None,False,5374.042,276,250717176,38.000438,23.7308035,2,23.7308035,38.000438,,,618,POINT (23.7308035 38.000438),2800
20,20,None,None,False,5374.042,276,516020609,38.0019869,23.7338224,2,23.7338224,38.0019869,,,1641,POINT (23.7338224 38.0019869),7200
20,20,None,None,False,5374.042,276,250717178,38.0008482,23.7275731,4,23.7275731,38.0008482,,,620,POINT (23.7275731 38.0008482),6400
20,22,None,None,False,1386.582,278,347498168,37.9984618,23.7508638,3,23.7508638,37.9984618,,,1176,POINT (23.7508638 37.9984618),4200
20,22,None,None,False,1386.582,278,1052495300,38.0004164,23.7501562,1,23.7501562,38.0004164,,,2317,POINT (23.7501562 38.0004164),1400
20,23,None,None,False,1356.56,280,347434823,38.0010117,23.7622307,3,23.7622307,38.0010117,crossing,,1163,POINT (23.7622307 38.0010117),4200
20,23,None,None,False,1356.56,280,5610732646,38.0007393,23.7597682,3,23.7597682,38.0007393,,,1165,POINT (23.7597682 38.0007393),4200
20,24,None,None,False,731.622,282,8113207733,37.998108,23.7692828,7,23.7692828,37.998108,,,1171,POINT (23.7692828 37.998108),11000
20,24,None,None,False,731.622,282,347434009,38.001318,23.7654257,1,23.7654257,38.001318,,,2329,POINT (23.7654257 38.001318),1400
20,24,None,None,False,731.622,282,6342888025,37.9994927,23.7637956,1,23.7637956,37.9994927,,,2952,POINT (23.7637956 37.9994927),1400
20,24,None,None,False,731.622,282,1285517623,38.0005463,23.7718623,3,23.7718623,38.0005463,,,2349,POINT (23.7718623 38.0005463),6300
20,34,None,None,False,1270.804,289,598498294,38.0040023,23.8547993,4,23.8547993,38.0040023,,,1938,POINT (23.8547993 38.0040023),5600
20,34,None,None,False,1270.804,289,598498277,38.0029719,23.8568389,3,23.8568389,38.0029719,,,1935,POINT (23.8568389 38.0029719),4200
20,36,None,None,False,1791.306,292,584358272,38.0037228,23.8808368,4,23.8808368,38.0037228,,,1887,POINT (23.8808368 38.0037228),4600
20,36,None,None,False,1791.306,292,6764928337,38.0037967,23.8808408,3,23.8808408,38.0037967,,,1888,POINT (23.8808408 38.0037967),3200
21,6,None,None,False,242.16,294,155488516,38.0108417,23.6041581,3,23.6041581,38.0108417,,,385,POINT (23.6041581 38.0108417),6300
21,6,None,None,False,242.16,294,360124100,38.0115768,23.6041048,1,23.6041048,38.0115768,,,1355,POINT (23.6041048 38.0115768),1800
21,11,None,None,False,1323.888,297,566620950,38.0106885,23.6503781,3,23.6503781,38.0106885,,,1789,POINT (23.6503781 38.0106885),14400
21,11,None,None,False,1323.888,297,3550574298,38.005818,23.6525272,1,23.6525272,38.005818,,,2761,POINT (23.6525272 38.005818),1400
21,11,None,None,False,1323.888,297,3907743497,38.0115992,23.6540016,1,23.6540016,38.0115992,,,3036,POINT (23.6540016 38.0115992),2400
21,13,None,None,False,1152.441,299,304824743,38.0116173,23.667154,3,23.667154,38.0116173,,,1101,POINT (23.667154 38.0116173),10800
21,13,None,None,False,1152.441,299,3746268827,38.0114903,23.6663509,3,23.6663509,38.0114903,,,1806,POINT (23.6663509 38.0114903),5200
21,18,None,None,False,181.852,302,360033064,38.0107657,23.7178194,3,23.7178194,38.0107657,motorway_junction,8,634,POINT (23.7178194 38.0107657),20000
21,18,None,None,False,181.852,302,619352458,38.0080689,23.7152503,3,23.7152503,38.0080689,,,1123,POINT (23.7152503 38.0080689),4200
21,18,None,None,False,181.852,302,250719484,38.0062645,23.7129218,3,23.7129218,38.0062645,,,34,POINT (23.7129218 38.0062645),6800
21,18,None,None,False,181.852,302,3206655517,38.005331,23.7176161,3,23.7176161,38.005331,,,1676,POINT (23.7176161 38.005331),4200
21,23,None,None,False,167.029,307,347433886,38.0068661,23.7619264,3,23.7619264,38.0068661,,,1158,POINT (23.7619264 38.0068661),4200
21,23,None,None,False,167.029,307,533913737,38.0080729,23.7601953,3,23.7601953,38.0080729,,,1687,POINT (23.7601953 38.0080729),4200
21,24,None,None,False,715.225,309,347492399,38.006035,23.7647394,3,23.7647394,38.006035,,,1156,POINT (23.7647394 38.006035),4200
21,24,None,None,False,715.225,309,6901798365,38.0063271,23.7637058,3,23.7637058,38.0063271,,,1160,POINT (23.7637058 38.0063271),4200
21,25,None,None,False,1641.122,311,7229011616,38.01002,23.7800122,4,23.7800122,38.01002,,,2867,POINT (23.7800122 38.01002),8200
21,25,None,None,False,1641.122,311,1285491933,38.0073363,23.7773922,1,23.7773922,38.0073363,,,2348,POINT (23.7773922 38.0073363),1800
21,25,None,None,False,1641.122,311,6196285009,38.0115635,23.7815782,3,23.7815782,38.0115635,,,2959,POINT (23.7815782 38.0115635),3600
22,6,None,None,False,242.16,318,155491049,38.012862,23.6035184,3,23.6035184,38.012862,motorway_junction,,390,POINT (23.6035184 38.012862),7200
22,6,None,None,False,242.16,318,8473909272,38.0134503,23.600262,1,23.600262,38.0134503,,,3032,POINT (23.600262 38.0134503),2400
22,6,None,None,False,242.16,318,155489788,38.0130343,23.6058798,3,23.6058798,38.0130343,,,388,POINT (23.6058798 38.0130343),3600
22,6,None,None,False,242.16,318,3760801648,38.0118804,23.6080873,3,23.6080873,38.0118804,,,391,POINT (23.6080873 38.0118804),7200
22,10,None,None,False,1328.294,321,153765837,38.0124388,23.6406273,4,23.6406273,38.0124388,,,276,POINT (23.6406273 38.0124388),11200
22,10,None,None,False,1328.294,321,7663248235,38.0122157,23.6406912,4,23.6406912,38.0122157,,,1553,POINT (23.6406912 38.0122157),11200
22,13,None,None,False,607.379,325,411798636,38.0122336,23.665971,3,23.665971,38.0122336,,,1099,POINT (23.665971 38.0122336),10800
22,13,None,None,False,607.379,325,304824615,38.0117796,23.6665063,4,23.6665063,38.0117796,,,1093,POINT (23.6665063 38.0117796),7600
22,16,None,None,False,273.406,329,564890835,38.016563,23.6916004,4,23.6916004,38.016563,,,1781,POINT (23.6916004 38.016563),5600
22,16,None,None,False,273.406,329,6348360304,38.0180778,23.6994206,4,23.6994206,38.0180778,,,2759,POINT (23.6994206 38.0180778),5600
22,19,None,None,False,1099.121,333,1292305523,38.0167076,23.7204551,3,23.7204551,38.0167076,motorway_junction,9,2355,POINT (23.7204551 38.0167076),16000
22,19,None,None,False,1099.121,333,35488413,38.0184709,23.7227928,3,23.7227928,38.0184709,,,31,POINT (23.7227928 38.0184709),13400
22,19,None,None,False,1099.121,333,6552777311,38.0138045,23.7199924,4,23.7199924,38.0138045,,,1243,POINT (23.7199924 38.0138045),6400
22,20,None,None,False,3532.778,335,6279842645,38.0166189,23.7283308,5,23.7283308,38.0166189,,,1616,POINT (23.7283308 38.0166189),7800
22,20,None,None,False,3532.778,335,9676967442,38.0156669,23.735405,3,23.735405,38.0156669,,,1615,POINT (23.735405 38.0156669),5900
22,20,None,None,False,3532.778,335,2965316534,38.0124584,23.7286424,3,23.7286424,38.0124584,,,2725,POINT (23.7286424 38.0124584),5400
22,27,None,None,False,1668.508,339,338484240,38.0179305,23.795818,5,23.795818,38.0179305,,,1143,POINT (23.795818 38.0179305),7000
22,27,None,None,False,1668.508,339,338484231,38.0180196,23.7959259,4,23.7959259,38.0180196,,,1142,POINT (23.7959259 38.0180196),5600
22,29,None,None,False,31.17,342,3764764447,38.0164664,23.8133316,3,23.8133316,38.0164664,,,494,POINT (23.8133316 38.0164664),4200
22,29,None,None,False,31.17,342,3764764448,38.0164994,23.8135045,3,23.8135045,38.0164994,,,2495,POINT (23.8135045 38.0164994),4200
22,32,None,None,False,2492.041,346,599162401,38.0179829,23.8392117,3,23.8392117,38.0179829,,,1949,POINT (23.8392117 38.0179829),14000
22,32,None,None,False,2492.041,346,8080740346,38.0135649,23.843632,3,23.843632,38.0135649,,,2500,POINT (23.843632 38.0135649),4200
22,32,None,None,False,2492.041,346,2192311336,38.0125359,23.8367405,3,23.8367405,38.0125359,,,1934,POINT (23.8367405 38.0125359),5400
23,18,None,None,False,257.522,350,4357835534,38.0191874,23.7179169,3,23.7179169,38.0191874,,,2842,POINT (23.7179169 38.0191874),5400
23,18,None,None,False,257.522,350,8522000592,38.0203444,23.7178714,2,23.7178714,38.0203444,,,2843,POINT (23.7178714 38.0203444),5400
23,20,None,None,False,2335.973,353,6279680545,38.0259879,23.7313774,4,23.7313774,38.0259879,,,1672,POINT (23.7313774 38.0259879),7200
23,20,None,None,False,2335.973,353,360031401,38.0255664,23.7289555,3,23.7289555,38.0255664,,,1331,POINT (23.7289555 38.0255664),4200
23,20,None,None,False,2335.973,353,524144324,38.0228913,23.7360068,2,23.7360068,38.0228913,,,1617,POINT (23.7360068 38.0228913),5400
23,21,None,None,False,2086.013,355,359103011,38.0198337,23.73685,3,23.73685,38.0198337,,,1246,POINT (23.73685 38.0198337),4200
23,21,None,None,False,2086.013,355,3095197570,38.0224631,23.7391813,3,23.7391813,38.0224631,,,1250,POINT (23.7391813 38.0224631),4200
23,26,None,None,False,31.558,358,597692693,38.0238949,23.7894851,5,23.7894851,38.0238949,,,1922,POINT (23.7894851 38.0238949),7800
23,26,None,None,False,31.558,358,1305700915,38.0194927,23.7885803,1,23.7885803,38.0194927,,,1886,POINT (23.7885803 38.0194927),1800
23,26,None,None,False,31.558,358,3105638878,38.025152,23.7871789,3,23.7871789,38.025152,,,2737,POINT (23.7871789 38.025152),4200
23,26,None,None,False,31.558,358,2302094979,38.0216302,23.7890672,1,23.7890672,38.0216302,,,2669,POINT (23.7890672 38.0216302),1800
23,28,None,None,False,919.681,361,3811346974,38.0189185,23.8074543,4,23.8074543,38.0189185,,,493,POINT (23.8074543 38.0189185),5600
23,28,None,None,False,919.681,361,4237796481,38.0225636,23.8005138,3,23.8005138,38.0225636,,,1436,POINT (23.8005138 38.0225636),4200
24,5,None,None,False,1474.235,367,6056031388,38.0303197,23.5968657,5,23.5968657,38.0303197,,,2713,POINT (23.5968657 38.0303197),12000
24,5,None,None,False,1474.235,367,2786683259,38.0311206,23.5963974,3,23.5963974,38.0311206,,,236,POINT (23.5963974 38.0311206),8400
24,7,None,None,False,7835.895,369,272965172,38.0262767,23.6116167,3,23.6116167,38.0262767,,,921,POINT (23.6116167 38.0262767),7200
24,7,None,None,False,7835.895,369,360145390,38.0289725,23.6108351,3,23.6108351,38.0289725,,,923,POINT (23.6108351 38.0289725),6200
24,16,None,None,False,1907.217,371,303118728,38.0278049,23.6984761,4,23.6984761,38.0278049,,,633,POINT (23.6984761 38.0278049),5600
24,16,None,None,False,1907.217,371,304549819,38.0299416,23.6979505,3,23.6979505,38.0299416,,,1080,POINT (23.6979505 38.0299416),4200
24,17,None,None,False,264.88,373,153775097,38.0299715,23.7004254,4,23.7004254,38.0299715,,,279,POINT (23.7004254 38.0299715),5600
24,17,None,None,False,264.88,373,303116017,38.030574,23.7026429,2,23.7026429,38.030574,,,1074,POINT (23.7026429 38.030574),4200
24,18,None,None,False,3259.984,375,8522014525,38.0277007,23.7176092,4,23.7176092,38.0277007,,,2723,POINT (23.7176092 38.0277007),6400
24,18,None,None,False,3259.984,375,6141158210,38.0327386,23.7171616,1,23.7171616,38.0327386,,,2934,POINT (23.7171616 38.0327386),1800
24,18,None,None,False,3259.984,375,4548837668,38.0310754,23.7123764,3,23.7123764,38.0310754,,,1073,POINT (23.7123764 38.0310754),4200
24,20,None,None,False,1313.939,379,1838193525,38.0290411,23.7277455,3,23.7277455,38.0290411,,,1324,POINT (23.7277455 38.0290411),18000
24,20,None,None,False,1313.939,379,3174415758,38.027388,23.7324198,3,23.7324198,38.027388,,,1470,POINT (23.7324198 38.027388),5400
24,20,None,None,False,1313.939,379,360030156,38.0299211,23.7299653,3,23.7299653,38.0299211,,,1326,POINT (23.7299653 38.0299211),9800
24,20,None,None,False,1313.939,379,3890238706,38.0320952,23.7298799,3,23.7298799,38.0320952,,,1325,POINT (23.7298799 38.0320952),12000
24,25,None,None,False,37.812,384,4047540128,38.0322169,23.7755317,3,23.7755317,38.0322169,,,1678,POINT (23.7755317 38.0322169),4200
24,25,None,None,False,37.812,384,2186462803,38.0305858,23.7783264,3,23.7783264,38.0305858,,,1775,POINT (23.7783264 38.0305858),4200
24,29,None,None,False,1886.792,387,8620746935,38.026098,23.8104612,2,23.8104612,38.026098,,,1435,POINT (23.8104612 38.026098),4200
24,29,None,None,False,1886.792,387,8620746932,38.0271756,23.8120569,2,23.8120569,38.0271756,,,2755,POINT (23.8120569 38.0271756),4200
24,30,None,None,False,987.027,389,5693846355,38.0307751,23.82525,3,23.82525,38.0307751,,,519,POINT (23.82525 38.0307751),16000
24,30,None,None,False,987.027,389,5656215424,38.0328622,23.823198,3,23.823198,38.0328622,,,1852,POINT (23.823198 38.0328622),4200
24,30,None,None,False,987.027,389,3397245095,38.0325949,23.8206129,3,23.8206129,38.0325949,,,2619,POINT (23.8206129 38.0325949),4200
25,10,None,None,False,170.294,393,272965193,38.0347259,23.6368277,3,23.6368277,38.0347259,,,922,POINT (23.6368277 38.0347259),7200
25,10,None,None,False,170.294,393,4872087114,38.0365952,23.6378999,1,23.6378999,38.0365952,,,2017,POINT (23.6378999 38.0365952),2400
25,18,None,None,False,287.214,397,153845102,38.0355051,23.716537,3,23.716537,38.0355051,,,342,POINT (23.716537 38.0355051),5400
25,18,None,None,False,287.214,397,2804854714,38.0384189,23.7163026,3,23.7163026,38.0384189,,,344,POINT (23.7163026 38.0384189),3600
25,21,None,None,False,4123.228,402,2052491287,38.036636,23.7389712,4,23.7389712,38.036636,,,1653,POINT (23.7389712 38.036636),6400
25,21,None,None,False,4123.228,402,5664734927,38.0385657,23.7447354,2,23.7447354,38.0385657,,,2791,POINT (23.7447354 38.0385657),4200
25,21,None,None,False,4123.228,402,3149087980,38.0343539,23.7380161,2,23.7380161,38.0343539,,,1656,POINT (23.7380161 38.0343539),5400
25,22,None,None,False,1761.189,404,359103335,38.0348996,23.7470555,3,23.7470555,38.0348996,,,1249,POINT (23.7470555 38.0348996),4200
25,22,None,None,False,1761.189,404,6355929641,38.036761,23.7491036,3,23.7491036,38.036761,,,1251,POINT (23.7491036 38.036761),4200
25,22,None,None,False,1761.189,404,361374909,38.0393012,23.7526095,3,23.7526095,38.0393012,,,1461,POINT (23.7526095 38.0393012),4200
25,24,None,None,False,29.696,407,360927855,38.0346038,23.7713313,5,23.7713313,38.0346038,,,1453,POINT (23.7713313 38.0346038),7400
25,24,None,None,False,29.696,407,5453963413,38.0361809,23.7727368,3,23.7727368,38.0361809,,,1740,POINT (23.7727368 38.0361809),5000
25,26,None,None,False,56.778,410,150563272,38.0344772,23.7846472,4,23.7846472,38.0344772,,,218,POINT (23.7846472 38.0344772),5600
25,26,None,None,False,56.778,410,2338147770,38.034343,23.7869955,2,23.7869955,38.034343,,,3085,POINT (23.7869955 38.034343),2800
25,26,None,None,False,56.778,410,360000059,38.0341344,23.7897697,3,23.7897697,38.0341344,,,1300,POINT (23.7897697 38.0341344),2800
25,27,None,None,False,1354.811,412,559938648,38.03745,23.799192,5,23.799192,38.03745,,,1744,POINT (23.799192 38.03745),7000
25,27,None,None,False,1354.811,412,1789031233,38.0385844,23.7961241,1,23.7961241,38.0385844,,,2657,POINT (23.7961241 38.0385844),1400
25,27,None,None,False,1354.811,412,36645011,38.0353394,23.7970366,3,23.7970366,38.0353394,,,124,POINT (23.7970366 38.0353394),5900
25,27,None,None,False,1354.811,412,359999214,38.0336083,23.7953604,3,23.7953604,38.0336083,,,1291,POINT (23.7953604 38.0336083),5400
25,30,None,None,False,22.922,415,577419535,38.0361976,23.8190255,3,23.8190255,38.0361976,,,1440,POINT (23.8190255 38.0361976),20000
25,30,None,None,False,22.922,415,577419530,38.0335964,23.821319,3,23.821319,38.0335964,,,1854,POINT (23.821319 38.0335964),12000
25,34,None,None,False,4862.417,418,294184359,38.0335977,23.857217,3,23.857217,38.0335977,,,1050,POINT (23.857217 38.0335977),4200
25,34,None,None,False,4862.417,418,6181491316,38.033476,23.8571686,3,23.8571686,38.033476,,,1051,POINT (23.8571686 38.033476),4200
26,15,None,None,False,2618.749,424,304545813,38.0423208,23.6841043,2,23.6841043,38.0423208,,,1089,POINT (23.6841043 38.0423208),4200
26,15,None,None,False,2618.749,424,304546360,38.0426433,23.6833629,2,23.6833629,38.0426433,,,1090,POINT (23.6833629 38.0426433),4200
26,20,None,None,False,976.584,427,35488370,38.0418411,23.7346449,3,23.7346449,38.0418411,,,26,POINT (23.7346449 38.0418411),12000
26,20,None,None,False,976.584,427,534798760,38.0436937,23.7276013,2,23.7276013,38.0436937,,,1022,POINT (23.7276013 38.0436937),4200
26,21,None,None,False,2557.114,429,656656246,38.0451019,23.7376243,3,23.7376243,38.0451019,,,27,POINT (23.7376243 38.0451019),18000
26,21,None,None,False,2557.114,429,1652750337,38.0472026,23.7375807,3,23.7375807,38.0472026,,,1129,POINT (23.7375807 38.0472026),4200
26,22,None,None,False,1896.09,431,3916865350,38.0405986,23.7512146,5,23.7512146,38.0405986,,,1465,POINT (23.7512146 38.0405986),7000
26,22,None,None,False,1896.09,431,5564287072,38.0422031,23.7528877,4,23.7528877,38.0422031,,,2703,POINT (23.7528877 38.0422031),5600
26,22,None,None,False,1896.09,431,2197786009,38.0452669,23.7516202,2,23.7516202,38.0452669,,,2614,POINT (23.7516202 38.0452669),2800
26,25,None,None,False,86.663,435,559494652,38.0404649,23.7767109,4,23.7767109,38.0404649,,,1733,POINT (23.7767109 38.0404649),6400
26,25,None,None,False,86.663,435,559494659,38.0426742,23.779279,3,23.779279,38.0426742,,,1735,POINT (23.779279 38.0426742),5400
26,25,None,None,False,86.663,435,939569797,38.0437991,23.7817558,3,23.7817558,38.0437991,,,1621,POINT (23.7817558 38.0437991),5000
26,26,None,None,False,1585.644,437,3127007821,38.0464913,23.7889553,3,23.7889553,38.0464913,,,137,POINT (23.7889553 38.0464913),20000
26,26,None,None,False,1585.644,437,6901904010,38.0421443,23.7890428,3,23.7890428,38.0421443,,,2210,POINT (23.7890428 38.0421443),4200
26,26,None,None,False,1585.644,437,7124267898,38.0433748,23.7825829,3,23.7825829,38.0433748,,,1623,POINT (23.7825829 38.0433748),4600
26,32,None,None,False,1531.812,441,294145226,38.0467056,23.8394784,4,23.8394784,38.0467056,,,1043,POINT (23.8394784 38.0467056),5600
26,32,None,None,False,1531.812,441,938502038,38.0464046,23.8390737,3,23.8390737,38.0464046,,,1049,POINT (23.8390737 38.0464046),4200
27,18,None,None,False,2042.268,447,360083541,38.0477986,23.715799,4,23.715799,38.0477986,,,1350,POINT (23.715799 38.0477986),7200
27,18,None,None,False,2042.268,447,6312819170,38.0498585,23.7159286,3,23.7159286,38.0498585,,,341,POINT (23.7159286 38.0498585),5000
27,20,None,None,False,1312.088,449,311702528,38.0522184,23.7299906,2,23.7299906,38.0522184,,,1111,POINT (23.7299906 38.0522184),4200
27,20,None,None,False,1312.088,449,537542394,38.054635,23.7304429,2,23.7304429,38.054635,,,1689,POINT (23.7304429 38.054635),4200
27,21,None,None,False,1696.931,451,35488354,38.0529178,23.7450739,3,23.7450739,38.0529178,motorway_junction,14,23,POINT (23.7450739 38.0529178),22000
27,21,None,None,False,1696.931,451,330727068,38.0488852,23.7379136,2,23.7379136,38.0488852,,,1131,POINT (23.7379136 38.0488852),4200
27,21,None,None,False,1696.931,451,412346065,38.0510509,23.7367119,2,23.7367119,38.0510509,,,1132,POINT (23.7367119 38.0510509),4200
27,21,None,None,False,1696.931,451,522148495,38.0494405,23.7423567,3,23.7423567,38.0494405,motorway_junction,13,1663,POINT (23.7423567 38.0494405),14000
27,22,None,None,False,2484.952,453,6362191689,38.0502615,23.74919,4,23.74919,38.0502615,,,2975,POINT (23.74919 38.0502615),6400
